연도,시도,회사,세대수,수요가수,보급률
2017,강원,참빛,66817.0,23356.0,34.95517607794423
2017,강원,참빛영동,170556.0,48484.0,28.42702690025564
2017,강원,참빛원주,167298.0,124887.0,74.64942796686152
2017,경기,대륜,385495.0,303738.0,78.79168342001842
2017,경기,삼천리,2789790.0,2570950.0,92.15568196889372
2017,경기,서울,713837.0,623984.0,87.41267264095305
2017,경기,예스코,421233.0,321528.0,76.33020204969696
2017,경기,인천,14759.0,7655.0,51.86665763263094
2017,경기,코원ES,787167.0,665753.0,84.57582698461698
2017,경남,경남,938823.0,696486.0,74.18714709801529
2017,경남,경동,135821.0,118942.0,87.57261395513211
2017,경남,지에스이,266286.0,148009.0,55.58271933184621
2017,경북,대성,128958.0,116914.0,90.6605251322136
2017,경북,대성청정,200875.0,74613.0,37.14399502177972
2017,경북,서라벌,163506.0,105449.0,64.49243452839652
2017,경북,영남ES(구미),410776.0,257488.0,62.68331158587649
2017,경북,영남ES(포항),259205.0,187062.0,72.16758935977316
2017,광주,해양,592818.0,588515.0,99.27414484715376
2017,대구,대성,1006753.0,962963.0,95.65037303092218
2017,대전,CNCITY,614639.0,581453.0,94.60073311325836
2017,부산,부산,1467555.0,1319756.0,89.9288953395273
2017,서울,귀뚜라미,349723.0,356047.0,101.8082882738625
2017,서울,대륜,571736.0,536753.0,93.8812668784194
2017,서울,서울,1592188.0,1564443.0,98.25742939904082
2017,서울,예스코,928415.0,961912.0,103.6079770361315
2017,서울,코원ES,776511.0,740630.0,95.3792026127125
2017,세종,중부,106366.0,87224.0,82.00364778218604
2017,세종,충청ES,3124.0,1922.0,61.52368758002561
2017,울산,경동,458547.0,427149.0,93.15271935047006
2017,인천,삼천리,412005.0,390649.0,94.8165677601
2017,인천,인천,765024.0,701577.0,91.70653469695068
2017,전남,MC에너지,182323.0,116317.0,63.79721702692475
2017,전남,대화,115519.0,79560.0,68.87178732502879
2017,전남,전남,259607.0,142948.0,55.06323019024912
2017,전남,해양,225906.0,62876.0,27.83281541880251
2017,전북,군산,157842.0,103397.0,65.50664588639272
2017,전북,전북,436948.0,325371.0,74.4644671677179
2017,전북,전북ES,179055.0,105547.0,58.94669235709699
2017,제주,제주,278203.0,25556.0,9.186097921302071
2017,충남,CNCITY,15647.0,14852.0,94.91915383140538
2017,충남,서해,260559.0,142877.0,54.83479749308218
2017,충남,중부,647231.0,438135.0,67.69376003312573
2017,충북,참빛충북,90246.0,63668.0,70.54938723045898
2017,충북,충청ES,599128.0,388553.0,64.85308648569253
2018,강원,강원,215554.0,124288.0,57.65979754493073
2018,강원,명성,21172.0,835.0,3.943888154165879
2018,강원,참빛,66312.0,25314.0,38.17408613825552
2018,강원,참빛영동,171870.0,56499.0,32.87310176296037
2018,강원,참빛원주,171577.0,132674.0,77.32621505213403
2018,경기,대륜,396520.0,325670.0,82.13204882477555
2018,경기,삼천리,2881638.0,2649454.0,91.94263818009064
2018,경기,서울,753067.0,656702.0,87.20366182557461
2018,경기,예스코,433976.0,329264.0,75.871476763692
2018,경기,인천,17063.0,9884.0,57.92650764812753
2018,경기,코원ES,814642.0,698041.0,85.68684158194642
2018,경남,경남,948272.0,736005.0,77.61538883358361
2018,경남,경동,141871.0,123937.0,87.35893875422039
2018,경남,지에스이,269941.0,163615.0,60.61139285992125
2018,경북,대성,131582.0,120514.0,91.5885151464486
2018,경북,대성청정,205047.0,81778.0,39.88256350982945
2018,경북,서라벌,166825.0,115521.0,69.24681552525101
2018,경북,영남ES(구미),413475.0,265105.0,64.11633109619686
2018,경북,영남ES(포항),261914.0,193868.0,74.01971639545805
2018,광주,해양,603107.0,602499.0,99.89918870117576
2018,대구,대성,1021266.0,984148.0,96.36549145864056
2018,대전,CNCITY,624965.0,592603.0,94.82179002024114
2018,부산,부산,1480468.0,1367105.0,92.3427591815561
2018,서울,귀뚜라미,351792.0,361713.0,102.8201323509346
2018,서울,대륜,572040.0,545449.0,95.35154884273828
2018,서울,서울,1618306.0,1590766.0,98.2982204848774
2018,서울,예스코,938206.0,953648.0,101.6459071888263
2018,서울,코원ES,782022.0,734760.0,93.95643600819416
2018,세종,중부,120559.0,98176.0,81.43398667872162
2018,세종,충청ES,3203.0,2058.0,64.25226350296597
2018,울산,경동,461756.0,433523.0,93.88573185838408
2018,인천,삼천리,419248.0,395611.0,94.36204823875129
2018,인천,인천,782207.0,720356.0,92.09275805509284
2018,전남,MC에너지,183222.0,121276.0,66.19074128652672
2018,전남,대화,116889.0,83351.0,71.3078219507396
2018,전남,전남,263406.0,149330.0,56.69195082875864
2018,전남,해양,229037.0,69446.0,30.32086518772076
2018,전북,군산,172305.0,109542.0,63.57447549403674
2018,전북,전북,442977.0,336153.0,75.88497822686054
2018,전북,전북ES,179626.0,111015.0,61.80341375970071
2018,제주,제주,198354.0,27762.0,13.99618863244502
2018,충남,CNCITY,15860.0,15049.0,94.88650693568728
2018,충남,서해,263995.0,155022.0,58.72156669633895
2018,충남,중부,662066.0,464020.0,70.08666809653418
2018,충북,참빛충북,93163.0,69584.0,74.69059605208076
2018,충북,충청ES,614057.0,402619.0,65.5670401933371
2019,강원,강원,218964.0,131920.0,60.24734659578743
2019,강원,명성,21379.0,848.0,3.966509191262454
2019,강원,참빛,80030.0,27618.0,34.50955891540672
2019,강원,참빛영동,174309.0,60955.0,34.96950817226879
2019,강원,참빛원주,177415.0,141464.0,79.73621170701463
2019,경기,대륜,406600.0,337714.0,83.05804230201672
2019,경기,삼천리,2969564.0,2705780.0,91.11707981373696
2019,경기,서울,782584.0,683378.0,87.32327775676477
2019,경기,예스코,447870.0,354154.0,79.07517806506353
2019,경기,인천,17725.0,10827.0,61.08321579689704
2019,경기,코원ES,837580.0,699054.0,83.46116191886148
2019,경남,경남,964416.0,784913.0,81.38738884464796
2019,경남,경동,145297.0,125510.0,86.38168716491049
2019,경남,지에스이,275284.0,174137.0,63.25721800031967
2019,경북,대성,134683.0,124270.0,92.26851198740746
2019,경북,대성청정,208198.0,83404.0,40.05994293893313
2019,경북,서라벌,169981.0,120187.0,70.70613774480677
2019,경북,영남ES(구미),418417.0,272600.0,65.15031655023577
2019,경북,영남ES(포항),265657.0,199747.0,75.18981242730287
2019,광주,해양,616485.0,618012.0,100.2476945911093
2019,대구,대성,1031251.0,1000869.0,97.05386952352046
2019,대전,CNCITY,635343.0,604211.0,95.09996962270772
2019,부산,부산,1497908.0,1419384.0,94.75775548298029
2019,서울,귀뚜라미,358916.0,371497.0,103.5052770007467
2019,서울,대륜,577958.0,549976.0,95.15847172285876
2019,서울,서울,1644166.0,1616713.0,98.33027808627595
2019,서울,예스코,944052.0,961124.0,101.8083749623961
2019,서울,코원ES,800937.0,750655.0,93.72210298687662
2019,세종,중부,132159.0,106322.0,80.45006393813513
2019,세종,충청ES,3249.0,2090.0,64.32748538011695
2019,울산,경동,468659.0,445116.0,94.97651810804872
2019,인천,삼천리,431396.0,405475.0,93.99136756019992
2019,인천,인천,795537.0,729393.0,91.68561613099077
2019,전남,MC에너지,184882.0,126827.0,68.59889010287642
2019,전남,대화,119518.0,89055.0,74.51178901922722
2019,전남,전남,268270.0,156373.0,58.28940992283893
2019,전남,해양,232055.0,74780.0,32.22511904505397
2019,전북,군산,173623.0,111119.0,64.0001612689563
2019,전북,전북,450802.0,346739.0,76.91602965381698
2019,전북,전북ES,180458.0,113802.0,63.06287335557305
2019,제주,제주,202500.0,29005.0,14.32345679012346
2019,충남,CNCITY,15967.0,15188.0,95.1211874491138
2019,충남,서해,269189.0,162243.0,60.27103633506569
2019,충남,중부,674099.0,482511.0,71.57865536071111
2019,충북,참빛충북,95648.0,74400.0,77.78521244563399
2019,충북,충청ES,626475.0,413153.0,65.94884073586337
2020,강원,강원,223936.0,135997.0,60.73029794226922
2020,강원,명성,21588.0,1228.0,5.688345377061331
2020,강원,참빛,83573.0,30511.0,36.50820240986922
2020,강원,참빛영동,177365.0,66543.0,37.51754855805824
2020,강원,참빛원주,183583.0,148603.0,80.94594815424087
2020,경기,대륜,424648.0,351763.0,82.83637271340028
2020,경기,삼천리,3059760.0,2731983.0,89.2874931367166
2020,경기,서울,824090.0,713934.0,86.63301338446044
2020,경기,예스코,460961.0,350644.0,76.06804046329299
2020,경기,인천,18429.0,11278.0,61.19702642574204
2020,경기,코원ES,872926.0,710826.0,81.43027014890151
2020,경남,경남,986002.0,805888.0,81.73289709351502
2020,경남,경동,149595.0,129413.0,86.50890738326815
2020,경남,지에스이,282509.0,184356.0,65.25668208800428
2020,경북,대성,139076.0,128113.0,92.11725962782938
2020,경북,대성청정,212688.0,89293.0,41.98309260513052
2020,경북,서라벌,174366.0,122968.0,70.52292304692429
2020,경북,영남ES(구미),428621.0,282854.0,65.99163363437629
2020,경북,영남ES(포항),271408.0,205552.0,75.73542415846254
2020,광주,해양,633582.0,631681.0,99.69995991047723
2020,대구,대성,1056627.0,1027675.0,97.2599602319456
2020,대전,CNCITY,652738.0,622233.0,95.326608838462
2020,부산,부산,1530431.0,1460855.0,95.45382967281766
2020,서울,귀뚜라미,369813.0,381186.0,103.075338076271
2020,서울,대륜,583355.0,550298.0,94.33329619185574
2020,서울,서울,1684641.0,1653655.0,98.16067636962416
2020,서울,예스코,959293.0,966805.0,100.7830767033638
2020,서울,코원ES,819200.0,757740.0,92.49755859375
2020,세종,중부,140942.0,108678.0,77.10831405826511
2020,세종,충청ES,3333.0,2231.0,66.93669366936693
2020,울산,경동,476893.0,457465.0,95.92613018014524
2020,인천,삼천리,447514.0,410302.0,91.68472941628642
2020,인천,인천,808447.0,733844.0,90.77206050613088
2020,전남,MC에너지,189869.0,135354.0,71.28809863642827
2020,전남,대화,122743.0,94403.0,76.91110694703568
2020,전남,전남,273902.0,161594.0,58.99701353038678
2020,전남,해양,237485.0,79290.0,33.38737183401057
2020,전북,군산,177246.0,116419.0,65.68215925888313
2020,전북,전북,465125.0,359695.0,77.33297500671863
2020,전북,전북ES,182735.0,116072.0,63.51930391003366
2020,제주,제주,208973.0,31551.0,15.09812272398827
2020,충남,CNCITY,16531.0,15721.0,95.1001149355756
2020,충남,서해,274833.0,171794.0,62.50850516495472
2020,충남,중부,691789.0,500381.0,72.33144788367551
2020,충북,참빛충북,98020.0,76458.0,78.00244847990207
2020,충북,충청ES,647624.0,432168.0,66.73131323113411
2021,강원,강원,226101.0,142391.0,62.97672279202657
2021,강원,명성,21665.0,1620.0,7.477498269097622
2021,강원,참빛,137494.0,34178.0,24.85781197724992
2021,강원,참빛영동,178979.0,71170.0,39.76444163840451
2021,강원,참빛원주,188488.0,154371.0,81.89964347862994
2021,경기,대륜,435525.0,361939.0,83.10406980081511
2021,경기,삼천리,3156512.0,2766761.0,87.65247843188938
2021,경기,서울,851012.0,732595.0,86.08515508594473
2021,경기,예스코,475752.0,359921.0,75.65307134809733
2021,경기,인천,18602.0,11545.0,62.06321900870874
2021,경기,코원ES,897167.0,723225.0,80.61208225447436
2021,경남,경남,999231.0,818030.0,81.86595491933296
2021,경남,경동,153732.0,132263.0,86.03478781255691
2021,경남,지에스이,286409.0,189984.0,66.33311104050502
2021,경북,대성,144390.0,132716.0,91.91495255904148
2021,경북,대성청정,214202.0,94329.0,44.03740394580817
2021,경북,서라벌,176975.0,124928.0,70.59076140697839
2021,경북,영남ES(구미),434862.0,292557.0,67.2758254342757
2021,경북,영남ES(포항),277631.0,211913.0,76.32901225007294
2021,광주,해양,645712.0,645814.0,100.0157965160939
2021,대구,대성,1063893.0,1036211.0,97.39804660807054
2021,대전,CNCITY,664417.0,634123.0,95.44051401454207
2021,부산,부산,1544663.0,1495405.0,96.81108435950108
2021,서울,귀뚜라미,374450.0,387010.0,103.3542529042596
2021,서울,대륜,581306.0,550543.0,94.70795071786632
2021,서울,서울,1686180.0,1681434.0,99.71853538768104
2021,서울,예스코,958335.0,974718.0,101.7095274616914
2021,서울,코원ES,825736.0,763886.0,92.5097125473517
2021,세종,중부,150267.0,109693.0,72.99872892917274
2021,세종,충청ES,3382.0,2278.0,67.35659373151981
2021,울산,경동,482650.0,464252.0,96.18812804309542
2021,인천,삼천리,456420.0,419623.0,91.93790806713116
2021,인천,인천,829648.0,744933.0,89.78904306404644
2021,전남,MC에너지,192690.0,141149.0,73.25185531164045
2021,전남,대화,123947.0,98021.0,79.08299515115331
2021,전남,전남,278020.0,166947.0,60.04855765772247
2021,전남,해양,239657.0,84564.0,35.28542875860084
2021,전북,군산,178231.0,119932.0,67.29020204117128
2021,전북,전북,474982.0,368874.0,77.66062713955476
2021,전북,전북ES,18204.0,122497.0,672.9125466930345
2021,제주,제주,212878.0,35829.0,16.83076691814091
2021,충남,CNCITY,16893.0,16218.0,96.0042621204049
2021,충남,서해,279638.0,177555.0,63.49458943348186
2021,충남,중부,705125.0,516891.0,73.3048750221592
2021,충북,참빛충북,100080.0,79465.0,79.40147881694645
2021,충북,충청ES,661021.0,446400.0,67.53189384300953
2022,강원,강원,218964.0,145975.0,66.66620997058878
2022,강원,명성,21927.0,1607.0,7.328863957677749
2022,강원,참빛,82806.0,35535.0,42.91355698862402
2022,강원,참빛영동,180318.0,76064.0,42.18325402899323
2022,강원,참빛원주,192522.0,159612.0,82.90584972107084
2022,경기,대륜,441629.0,378095.0,85.61371649053844
2022,경기,삼천리,3196763.0,2804089.0,87.71651198415397
2022,경기,서울,863346.0,753337.0,87.25783173837604
2022,경기,예스코,481618.0,370653.0,76.9599558156049
2022,경기,인천,18505.0,11618.0,62.78303161307755
2022,경기,코원ES,904397.0,731177.0,80.84690683405628
2022,경남,경남,1006074.0,828924.0,82.39195128787743
2022,경남,경동,155897.0,133468.0,85.61293674669814
2022,경남,지에스이,332185.0,199020.0,59.91239821183979
2022,경북,대성,147113.0,134698.0,91.56090896113872
2022,경북,대성청정,216105.0,98329.0,45.50056685407557
2022,경북,서라벌,178458.0,126999.0,71.16464378173015
2022,경북,영남ES(구미),441999.0,298335.0,67.49675904244127
2022,경북,영남ES(포항),277574.0,211896.0,76.3385619690605
2022,광주,해양,652355.0,659202.0,101.0495818994259
2022,대구,대성,1070873.0,1044262.0,97.51501812072954
2022,대전,CNCITY,673429.0,643126.0,95.50019378434848
2022,부산,부산,1555867.0,1509272.0,97.0052067432499
2022,서울,귀뚜라미,379449.0,394055.0,103.8492656457126
2022,서울,대륜,582360.0,561717.0,96.45528539048011
2022,서울,서울,1697811.0,1705223.0,100.4365621379529
2022,서울,예스코,959745.0,984579.0,102.5875623212416
2022,서울,코원ES,826931.0,762842.0,92.249776583536
2022,세종,중부,156124.0,111275.0,71.2734749301837
2022,세종,충청ES,3262.0,2356.0,72.22562844880441
2022,울산,경동,486143.0,471006.0,96.8863071153961
2022,인천,삼천리,457229.0,419512.0,91.75096067834716
2022,인천,인천,852980.0,764266.0,89.59952167694436
2022,전남,MC에너지,194141.0,147186.0,75.81397025872948
2022,전남,대화,124480.0,101340.0,81.41066838046272
2022,전남,전남,280230.0,172219.0,61.45630375049067
2022,전남,해양,240524.0,87797.0,36.50238645623722
2022,전북,군산,179375.0,123751.0,68.99010452961673
2022,전북,전북,480267.0,378394.0,78.78825736517395
2022,전북,전북ES,184684.0,125264.0,67.82612462368152
2022,제주,제주,215557.0,45112.0,20.92810718278692
2022,충남,CNCITY,18051.0,17220.0,95.39637693202592
2022,충남,서해,284560.0,190471.0,66.9352684846781
2022,충남,중부,717725.0,534635.0,74.49022954474206
2022,충북,참빛충북,100843.0,79846.0,79.17852503396368
2022,충북,충청ES,671005.0,457107.0,68.12274126124247
2023,강원,강원,231032.0,148618.0,64.32788531458846
2023,강원,명성,21993.0,1887.0,8.580002728140771
2023,강원,참빛,71800.0,37875.0,52.75069637883009
2023,강원,참빛영동,180742.0,78928.0,43.66887607750274
2023,강원,참빛원주,195183.0,163765.0,83.90331125149218
2023,경기,대륜,441629.0,382647.0,86.64444590368839
2023,경기,삼천리,3233651.0,2811024.0,86.93034591549923
2023,경기,서울,870921.0,765291.0,87.8714602128092
2023,경기,예스코,484364.0,377502.0,77.93766671346343
2023,경기,인천,18211.0,11564.0,63.50008236779968
2023,경기,코원ES,910712.0,739982.0,81.25312941961893
2023,경남,경남,1010612.0,843770.0,83.49099357616969
2023,경남,경동,158640.0,134284.0,84.64699949571357
2023,경남,지에스이,333716.0,203933.0,61.1097460115787
2023,경북,대성,149266.0,136625.0,91.53122613321185
2023,경북,대성청정,217733.0,100280.0,46.05640853706145
2023,경북,서라벌,179553.0,129346.0,72.03778271596687
2023,경북,영남ES(구미),441754.0,303277.0,68.65291542351626
2023,경북,영남ES(포항),279184.0,219818.0,78.7358874434065
2023,광주,해양,655433.0,665794.0,101.5807870522235
2023,대구,대성,1080560.0,1054194.0,97.5599689050122
2023,대전,CNCITY,680261.0,642523.0,94.45242340807424
2023,부산,부산,1564588.0,1522927.0,97.33725428036009
2023,서울,귀뚜라미,380753.0,398269.0,104.6003577122176
2023,서울,대륜,582360.0,553506.0,95.04533278384504
2023,서울,서울,1706158.0,1723762.0,101.0317918973507
2023,서울,예스코,963123.0,995276.0,103.3384105664593
2023,서울,코원ES,837882.0,773234.0,92.2843550762518
2023,세종,중부,157686.0,110017.0,69.7696688355339
2023,세종,충청ES,3149.0,2367.0,75.16671959352176
2023,울산,경동,490690.0,476965.0,97.20291833948112
2023,인천,삼천리,463302.0,423544.0,91.4185563628044
2023,인천,인천,875761.0,784072.0,89.53036273595193
2023,전남,MC에너지,195077.0,151116.0,77.46479595236752
2023,전남,대화,124489.0,106264.0,85.36015230261307
2023,전남,전남,282910.0,179046.0,63.28726450107808
2023,전남,해양,240626.0,89780.0,37.3110137724103
2023,전북,군산,180137.0,125947.0,69.91734069069653
2023,전북,전북,484583.0,383165.0,79.07107760693215
2023,전북,전북ES,185041.0,123316.0,66.6425278722013
2023,제주,제주,246846.0,48814.0,19.77508244006384
2023,충남,CNCITY,19404.0,19920.0,102.6592455163884
2023,충남,서해,287649.0,197067.0,68.50953766569673
2023,충남,중부,728396.0,551679.0,75.7388837939802
2023,충북,참빛충북,102143.0,82521.0,80.78967721723465
2023,충북,충청ES,677824.0,466266.0,68.78865310169012
2024,강원,강원,232555.0,151660.0,65.21468039818538
2024,강원,명성,22080.0,1982.0,8.97644927536232
2024,강원,참빛,71737.0,38106.0,53.11903201973877
2024,강원,참빛영동,181516.0,82920.0,45.6819233566187
2024,강원,참빛원주,197673.0,167095.0,84.53101839907322
2024,경기,대륜,464671.0,390536.0,84.04570115199786
2024,경기,삼천리,3278828.0,2794575.0,85.230911777013
2024,경기,서울,880673.0,773782.0,87.86257782400504
2024,경기,예스코,489254.0,378199.0,77.30115645452057
2024,경기,인천,18038.0,11341.0,62.87282403814171
2024,경기,코원ES,919314.0,745788.0,81.12440363140342
2024,경남,경남,1016825.0,862388.0,84.81184077889509
2024,경남,경동,163197.0,136491.0,83.63572859795217
2024,경남,지에스이,335202.0,209227.0,62.41818366238865
2024,경북,대성,151867.0,138205.0,91.00397057952024
2024,경북,대성청정,205420.0,102801.0,50.04429948398403
2024,경북,서라벌,179847.0,134679.0,74.88531918797645
2024,경북,영남ES(구미),443668.0,304786.0,68.69686342039543
2024,경북,영남ES(포항),282159.0,224416.0,79.5352974741192
2024,광주,해양,658075.0,672205.0,102.1471716749611
2024,대구,대성,1090726.0,1064013.0,97.55089729226222
2024,대구,대성청정,13404.0,1554.0,11.59355416293644
2024,대전,CNCITY,687757.0,658369.0,95.72697915106644
2024,부산,부산,1570403.0,1531354.0,97.51344081742074
2024,서울,귀뚜라미,381084.0,398869.0,104.6669500687512
2024,서울,대륜,581330.0,550520.0,94.70008428947412
2024,서울,서울,1708251.0,1726735.0,101.0820423930675
2024,서울,예스코,957939.7,980554.0,102.3607227051974
2024,서울,코원ES,853458.0,784765.0,91.9512149396924
2024,세종,JB,160393.0,107993.0,67.33024508550872
2024,세종,충청ES,3039.0,2310.0,76.01184600197433
2024,울산,경동,495378.0,487354.0,98.38022681669352
2024,인천,삼천리,471427.0,425617.0,90.2826948817102
2024,인천,인천,890528.0,789615.0,88.66818336986597
2024,전남,MC에너지,195949.0,154857.0,79.02923719947538
2024,전남,대화,128285.0,108349.0,84.45960166816073
2024,전남,전남,285294.0,183161.0,64.20078936115026
2024,전남,해양,239127.0,91113.0,38.10234728826105
2024,전북,군산,181213.0,130067.0,71.77575560252299
2024,전북,전북,486287.0,384882.0,79.14708803648874
2024,전북,전북ES,184862.0,129673.0,70.14583851738053
2024,제주,제주,248406.0,53417.0,21.50390892329493
2024,충남,CNCITY,19536.0,18635.0,95.38800163800164
2024,충남,JB,739962.0,565830.0,76.46744021990318
2024,충남,서해,292631.0,205232.0,70.13337616315428
2024,충북,참빛충북,103470.0,83549.0,80.74707644727941
2024,충북,충청ES,684293.0,480260.0,70.1833863564292
